# <AnglePotential>
   2.04622     0.32130
   2.04832     0.29998
   2.05041     0.28056
   2.05251     0.26253
   2.05460     0.24526
   2.05670     0.22828
   2.05879     0.21150
   2.06088     0.19516
   2.06298     0.17968
   2.06507     0.16533
   2.06717     0.15210
   2.06926     0.13967
   2.07136     0.12764
   2.07345     0.11566
   2.07555     0.10368
   2.07764     0.09194
   2.07973     0.08086
   2.08183     0.07087
   2.08392     0.06215
   2.08602     0.05469
   2.08811     0.04826
   2.09021     0.04259
   2.09230     0.03748
   2.09440     0.03280
   2.09649     0.02856
   2.09858     0.02478
   2.10068     0.02146
   2.10277     0.01858
   2.10487     0.01604
   2.10696     0.01376
   2.10906     0.01171
   2.11115     0.00993
   2.11324     0.00855
   2.11534     0.00775
   2.11743     0.00774
   2.11953     0.00869
   2.12162     0.01075
   2.12372     0.01398
   2.12581     0.01837
   2.12791     0.02376
   2.13000     0.02986
   2.13209     0.03640
   2.13419     0.04314
   2.13628     0.05007
   2.13838     0.05731
   2.14047     0.06511
   2.14257     0.07366
   2.14466     0.08299
   2.14675     0.09294
   2.14885     0.10322
   2.15094     0.11356
   2.15304     0.12388
   2.15513     0.13434
   2.15723     0.14530
   2.15932     0.15706
   2.16142     0.16977
   2.16351     0.18325
   2.16560     0.19708
   2.16770     0.21074
   2.16979     0.22392
   2.17189     0.23660
   2.17398     0.24908
   2.17608     0.26178
   2.17817     0.27501
   2.18027     0.28882
   2.18236     0.30298
   2.18445     0.31709
   2.18655     0.33084
   2.18864     0.34421
   2.19074     0.35748
   2.19283     0.37110
   2.19493     0.38544
   2.19702     0.40061
   2.19911     0.41638
   2.20121     0.43223
   2.20330     0.44768
   2.20540     0.46251
   2.20749     0.47686
   2.20959     0.49115
   2.21168     0.50587
   2.21378     0.52128
   2.21587     0.53735
   2.21796     0.55373
   2.22006     0.56998
   2.22215     0.58588
   2.22425     0.60155
   2.22634     0.61742
   2.22844     0.63403
   2.23053     0.65173
   2.23263     0.67048
   2.23472     0.68982
   2.23681     0.70908
   2.23891     0.72770
   2.24100     0.74553
   2.24310     0.76288
   2.24519     0.78028
   2.24729     0.79824
   2.24938     0.81694
   2.25147     0.83613
   2.25357     0.85521
   2.25566     0.87362
   2.25776     0.89107
   2.25985     0.90772
   2.26195     0.92403
   2.26404     0.94056
   2.26614     0.95765
   2.26823     0.97526
   2.27032     0.99302
   2.27242     1.01045
   2.27451     1.02726
   2.27661     1.04356
   2.27870     1.05975
   2.28080     1.07641
   2.28289     1.09390
   2.28499     1.11225
   2.28708     1.13103
   2.28917     1.14963
   2.29127     1.16754
   2.29336     1.18462
   2.29546     1.20116
   2.29755     1.21769
   2.29965     1.23469
   2.30174     1.25234
   2.30383     1.27041
   2.30593     1.28837
   2.30802     1.30567
   2.31012     1.32206
   2.31221     1.33766
   2.31431     1.35293
   2.31640     1.36836
   2.31850     1.38425
   2.32059     1.40053
   2.32268     1.41678
   2.32478     1.43249
   2.32687     1.44730
   2.32897     1.46120
   2.33106     1.47451
   2.33316     1.48769
