<BondForcePoints> 			
 -0.53124723E+00  0.29860538E+01 -0.43615183E+01 -0.87158308E+02	  0.29312854E+21  0.17848122E-74  0.61092401E-71 -0.19043615E-67	 -0.10515426E+00  0.18417456E+00 -0.21301638E+00  0.45019043E+00
 -0.52872718E+00  0.29784961E+01 -0.45824646E+01 -0.61116845E+02	  0.29312854E+21 -0.66610097E-74 -0.22799995E-70  0.71071738E-67	 -0.10464517E+00  0.18300355E+00 -0.20927123E+00  0.16474254E+01
 -0.52621366E+00  0.29706208E+01 -0.47373958E+01 -0.65443326E+02	  0.29312854E+21  0.24859227E-73  0.85090738E-70 -0.26524334E-66	 -0.10413927E+00  0.18188093E+00 -0.19556624E+00  0.13069904E+01
 -0.52370691E+00  0.29624744E+01 -0.49032947E+01 -0.63937830E+02	  0.29312854E+21 -0.92775897E-73 -0.31756296E-69  0.98990161E-66	 -0.10363639E+00  0.18082646E+00 -0.18469334E+00 -0.18309694E+01
 -0.52120716E+00  0.29540509E+01 -0.50653771E+01 -0.63996696E+02	  0.29312854E+21  0.34624436E-72  0.11851611E-68 -0.36943631E-65	 -0.10313642E+00  0.17975991E+00 -0.19992524E+00 -0.15160835E+01
 -0.51871464E+00  0.29453533E+01 -0.52276087E+01 -0.63638667E+02	  0.29312854E+21 -0.12922016E-71 -0.44230814E-68  0.13787551E-64	 -0.10263951E+00  0.17861615E+00 -0.21253759E+00  0.10017750E+01
 -0.51622959E+00  0.29363824E+01 -0.53889327E+01 -0.63392382E+02	  0.29312854E+21  0.48225619E-71  0.16507165E-67 -0.51455840E-64	 -0.10214582E+00  0.17746052E+00 -0.20420379E+00  0.90365047E+00
 -0.51375223E+00  0.29271393E+01 -0.55496324E+01 -0.63124500E+02	  0.29312854E+21 -0.17998046E-70 -0.61605577E-67  0.19203581E-63	 -0.10165527E+00  0.17634885E+00 -0.19668629E+00  0.46375229E+00
 -0.51128280E+00  0.29176252E+01 -0.57096530E+01 -0.85594554E+02	  0.29312854E+21  0.67169622E-70  0.22991514E-66 -0.71668740E-63	 -0.10116775E+00  0.17526872E+00 -0.19282832E+00  0.47008265E+00
 -0.50882153E+00  0.29077925E+01 -0.59266352E+01 -0.85218249E+02	  0.29312854E+21 -0.25068044E-69 -0.85805500E-66  0.26747138E-62	 -0.10068320E+00  0.17421013E+00 -0.18891768E+00 -0.25321566E+00
 -0.50636873E+00  0.28975940E+01 -0.61426635E+01 -0.84903282E+02	  0.29312854E+21  0.93555214E-69  0.32023048E-65 -0.99821678E-62	 -0.10020157E+00  0.17315655E+00 -0.19102419E+00 -0.30875531E+00
 -0.50392470E+00  0.28870310E+01 -0.63578933E+01 -0.84398172E+02	  0.29312854E+21 -0.34915281E-68 -0.11951164E-64  0.37253957E-61	 -0.99722885E-01  0.17209000E+00 -0.19359274E+00  0.83599062E+00
 -0.50148975E+00  0.28761054E+01 -0.65718426E+01 -0.84603424E+02	  0.29312854E+21  0.13030560E-67  0.44602353E-64 -0.13903366E-60	 -0.99247148E-01  0.17103562E+00 -0.18663810E+00  0.10051612E+01
 -0.49906418E+00  0.28648177E+01 -0.67863123E+01 -0.82168420E+02	  0.29312854E+21 -0.48630713E-67 -0.16645825E-63  0.51888069E-60	 -0.98774278E-01  0.17002370E+00 -0.17827613E+00 -0.70621980E+00
 -0.49664831E+00  0.28531728E+01 -0.69946093E+01 -0.89595055E+02	  0.29312854E+21  0.18149229E-66  0.62123063E-63 -0.19364891E-59	 -0.98304186E-01  0.16901869E+00 -0.18415120E+00 -0.10119779E+01
 -0.49424243E+00  0.28411600E+01 -0.72217327E+01 -0.48119880E+02	  0.29312854E+21 -0.67733846E-66 -0.23184643E-62  0.72270757E-59	 -0.97836933E-01  0.16797404E+00 -0.19256988E+00  0.48208323E+00
 -0.49184683E+00  0.28288522E+01 -0.73437166E+01 -0.21026858E+02	  0.29312854E+21  0.25278615E-65  0.86526265E-62 -0.26971814E-58	 -0.97372609E-01  0.16691716E+00 -0.18855941E+00  0.69854549E+00
 -0.48946171E+00  0.28163963E+01 -0.73970197E+01 -0.27141869E+02	  0.29312854E+21 -0.94341077E-65 -0.32292042E-61  0.10066018E-57	 -0.96911181E-01  0.16588752E+00 -0.18274818E+00  0.65312442E+00
 -0.48708715E+00  0.28038372E+01 -0.74658244E+01 -0.25357612E+02	  0.29312854E+21  0.35208569E-64  0.12051554E-60 -0.37566890E-57	 -0.96452564E-01  0.16488906E+00 -0.17731482E+00  0.87429820E+00
 -0.48472325E+00  0.27911656E+01 -0.75301059E+01 -0.25719330E+02	  0.29312854E+21 -0.13140017E-63 -0.44977012E-60  0.14020154E-56	 -0.95996670E-01  0.16392584E+00 -0.17004150E+00 -0.60768044E+00
 -0.48237011E+00  0.27783847E+01 -0.75953044E+01 -0.25399840E+02	  0.29312854E+21  0.49039211E-63  0.16785649E-59 -0.52323928E-56	 -0.95543422E-01  0.16296876E+00 -0.17509682E+00 -0.14267965E+01
 -0.48002781E+00  0.27654942E+01 -0.76596930E+01 -0.25662604E+02	  0.29312854E+21 -0.18301683E-62 -0.62644896E-59  0.19527556E-55	 -0.95092884E-01  0.16196476E+00 -0.18696639E+00  0.84484214E+00
 -0.47769646E+00  0.27524943E+01 -0.77247477E+01 -0.24249554E+02	  0.29312854E+21  0.68302809E-62  0.23379394E-58 -0.72877830E-55	 -0.94645174E-01  0.16094733E+00 -0.17993811E+00  0.20822738E+01
 -0.47537613E+00  0.27393876E+01 -0.77862203E+01 -0.16148035E+02	  0.29312854E+21 -0.25490956E-61 -0.87253085E-58  0.27198377E-54	 -0.94200204E-01  0.15999742E+00 -0.16261560E+00 -0.62321990E-01
 -0.47306692E+00  0.27261943E+01 -0.78271556E+01 -0.16861333E+02	  0.29312854E+21  0.95133541E-61  0.32563295E-57 -0.10150572E-53	 -0.93757781E-01  0.15909411E+00 -0.16313406E+00 -0.12482728E+01
 -0.47076888E+00  0.27129303E+01 -0.78698991E+01 -0.16586574E+02	  0.29312854E+21 -0.35504321E-60 -0.12152787E-56  0.37882452E-53	 -0.93317892E-01  0.15816057E+00 -0.17351849E+00 -0.21080660E+00
 -0.46848208E+00  0.26995946E+01 -0.79119460E+01 -0.16539687E+02	  0.29312854E+21  0.13250393E-59  0.45354818E-56 -0.14137923E-52	 -0.92880649E-01  0.15719337E+00 -0.17527220E+00  0.27418471E+00
 -0.46620659E+00  0.26861880E+01 -0.79538741E+01 -0.16571603E+02	  0.29312854E+21 -0.49451140E-59 -0.16926649E-55  0.52763449E-52	 -0.92446092E-01  0.15622763E+00 -0.17299124E+00  0.26917672E+00
 -0.46394245E+00  0.26727104E+01 -0.79958831E+01 -0.16062661E+02	  0.29312854E+21  0.18455417E-58  0.63171113E-55 -0.19691587E-51	 -0.92014196E-01  0.15527443E+00 -0.17075195E+00  0.36117414E+00
 -0.46168973E+00  0.26591630E+01 -0.80366020E+01 -0.17640558E+02	  0.29312854E+21 -0.68876552E-58 -0.23575780E-54  0.73490004E-51	 -0.91584923E-01  0.15433577E+00 -0.16774733E+00  0.47750800E+00
 -0.45944848E+00  0.26455433E+01 -0.80813208E+01 -0.76225315E+01	  0.29312854E+21  0.25705079E-57  0.87986010E-54 -0.27426843E-50	 -0.91158228E-01  0.15341645E+00 -0.16377492E+00  0.86918571E+00
 -0.45721877E+00  0.26318696E+01 -0.81006439E+01 -0.30962595E+01	  0.29312854E+21 -0.95932662E-57 -0.32836826E-53  0.10235837E-49	 -0.90734043E-01  0.15252820E+00 -0.15654414E+00  0.18366733E+00
 -0.45500063E+00  0.26181729E+01 -0.81084929E+01 -0.41800196E+01	  0.29312854E+21  0.35802557E-56  0.12254870E-52 -0.38200664E-49	 -0.90312280E-01  0.15166424E+00 -0.15501620E+00 -0.11300631E+01
 -0.45279406E+00  0.26044606E+01 -0.81190893E+01 -0.38302744E+01	  0.29312854E+21 -0.13361696E-55 -0.45735799E-52  0.14256682E-48	 -0.89892929E-01  0.15077845E+00 -0.16441724E+00 -0.37063723E+00
 -0.45059909E+00  0.25907311E+01 -0.81287990E+01 -0.40245495E+01	  0.29312854E+21  0.49866529E-55  0.17068832E-51 -0.53206661E-48	 -0.89476091E-01  0.14985804E+00 -0.16750058E+00  0.10446792E+01
 -0.44841573E+00  0.25769848E+01 -0.81390013E+01 -0.34769005E+01	  0.29312854E+21 -0.18610442E-54 -0.63701750E-51  0.19856996E-47	 -0.89061799E-01  0.14895317E+00 -0.15880986E+00  0.60770730E+00
 -0.44624400E+00  0.25632224E+01 -0.81478152E+01 -0.53535729E+01	  0.29312854E+21  0.69455115E-54  0.23773817E-50 -0.74107319E-47	 -0.88649958E-01  0.14808643E+00 -0.15375432E+00 -0.23794035E+00
 -0.44408389E+00  0.25494412E+01 -0.81613865E+01  0.19072591E+01	  0.29312854E+21 -0.25921002E-53 -0.88725092E-50  0.27657228E-46	 -0.88240500E-01  0.14722821E+00 -0.15573375E+00 -0.11213635E+00
 -0.44193544E+00  0.25356525E+01 -0.81565516E+01  0.45336862E+02	  0.29312854E+21  0.96738495E-53  0.33112655E-49 -0.10321818E-45	 -0.87833434E-01  0.14636192E+00 -0.15666662E+00  0.81665622E-02
 -0.43979861E+00  0.25219650E+01 -0.80416227E+01  0.40810066E+02	  0.29312854E+21 -0.36103298E-52 -0.12357811E-48  0.38521549E-45	 -0.87428775E-01  0.14549324E+00 -0.15659868E+00  0.21338710E-01
 -0.43767327E+00  0.25084621E+01 -0.79381692E+01  0.41842226E+02	  0.29312854E+21  0.13473934E-51  0.46119979E-48 -0.14376438E-44	 -0.87026524E-01  0.14462523E+00 -0.15642116E+00  0.35835111E+00
 -0.43555926E+00  0.24951362E+01 -0.78320991E+01  0.41268221E+02	  0.29312854E+21 -0.50285407E-51 -0.17212210E-47  0.53653596E-44	 -0.86626672E-01  0.14376598E+00 -0.15344003E+00  0.34303398E+00
 -0.43345644E+00  0.24819884E+01 -0.77274842E+01  0.41564718E+02	  0.29312854E+21  0.18766769E-50  0.64236844E-47 -0.20023795E-43	 -0.86229180E-01  0.14292291E+00 -0.15058631E+00  0.86070910E+00
 -0.43136465E+00  0.24690180E+01 -0.76221176E+01  0.39990129E+02	  0.29312854E+21 -0.70038537E-50 -0.23973516E-46  0.74729820E-43	 -0.85833992E-01  0.14210761E+00 -0.14342604E+00  0.10252353E+01
 -0.42928375E+00  0.24562223E+01 -0.75207426E+01  0.45034118E+02	  0.29312854E+21  0.26138738E-49  0.89470381E-46 -0.27889548E-42	 -0.85441007E-01  0.14133582E+00 -0.13489707E+00 -0.13771207E+01
 -0.42721358E+00  0.24436087E+01 -0.74065811E+01  0.17108379E+02	  0.29312854E+21 -0.97551098E-49 -0.33390801E-45  0.10408521E-41	 -0.85050148E-01  0.14055591E+00 -0.14635339E+00 -0.19931879E+01
 -0.42515401E+00  0.24311282E+01 -0.73632114E+01 -0.53953603E+00	  0.29312854E+21  0.36406565E-48  0.12461617E-44 -0.38845130E-41	 -0.84661552E-01  0.13969825E+00 -0.16293479E+00  0.11894495E+01
 -0.42310497E+00  0.24186832E+01 -0.73645791E+01  0.35438531E+01	  0.29312854E+21 -0.13587115E-47 -0.46507386E-44  0.14497200E-40	 -0.84275395E-01  0.13882204E+00 -0.15303972E+00  0.22709854E+01
 -0.42106644E+00  0.24062447E+01 -0.73555955E+01  0.24423870E+01	  0.29312854E+21  0.50707804E-47  0.17356793E-43 -0.54104286E-40	 -0.83891568E-01  0.13802567E+00 -0.13414731E+00 -0.46783510E+00
 -0.41903841E+00  0.23938189E+01 -0.73494040E+01  0.27240848E+01	  0.29312854E+21 -0.18924410E-46 -0.64776433E-43  0.20191994E-39	 -0.83509863E-01  0.13727089E+00 -0.13803925E+00 -0.18341205E+01
 -0.41702088E+00  0.23814043E+01 -0.73424985E+01  0.26581439E+01	  0.29312854E+21  0.70626860E-46  0.24174894E-42 -0.75357549E-39	 -0.83130309E-01  0.13646301E+00 -0.15329736E+00  0.55004519E+00
 -0.41501383E+00  0.23690012E+01 -0.73357601E+01  0.25997547E+01	  0.29312854E+21 -0.26358303E-45 -0.90221932E-42  0.28123820E-38	 -0.82753063E-01  0.13562551E+00 -0.14872152E+00  0.21983222E+01
 -0.41301726E+00  0.23566093E+01 -0.73291697E+01  0.28590021E+01	  0.29312854E+21  0.98370526E-45  0.33671283E-41 -0.10495953E-37	 -0.82378068E-01  0.13485141E+00 -0.13043359E+00  0.21382994E+00
 -0.41103116E+00  0.23442291E+01 -0.73219221E+01  0.33100711E+02	  0.29312854E+21 -0.36712380E-44 -0.12566294E-40  0.39171428E-37	 -0.82005122E-01  0.13413296E+00 -0.12865473E+00 -0.15896199E+01
 -0.40905549E+00  0.23319260E+01 -0.72380118E+01  0.32703843E+02	  0.29312854E+21  0.13701247E-43  0.46898048E-40 -0.14618976E-36	 -0.81634193E-01  0.13338276E+00 -0.14187884E+00 -0.23454365E+00
 -0.40709017E+00  0.23197638E+01 -0.71551076E+01  0.32682915E+02	  0.29312854E+21 -0.51133749E-43 -0.17502590E-39  0.54558762E-36	 -0.81265417E-01  0.13259049E+00 -0.14383002E+00  0.13956941E+01
 -0.40513505E+00  0.23077417E+01 -0.70722564E+01  0.32417578E+02	  0.29312854E+21  0.19083375E-42  0.65320554E-39 -0.20361607E-35	 -0.80898818E-01  0.13182500E+00 -0.13221919E+00  0.48118989E+00
 -0.40319004E+00  0.22958590E+01 -0.69900778E+01  0.32757536E+02	  0.29312854E+21 -0.71220125E-42 -0.24377963E-38  0.75990552E-35	 -0.80534272E-01  0.13110281E+00 -0.12821615E+00 -0.11216698E+01
 -0.40125501E+00  0.22841159E+01 -0.69070375E+01  0.30924304E+02	  0.29312854E+21  0.26579712E-41  0.90979795E-38 -0.28360060E-34	 -0.80171732E-01  0.13036585E+00 -0.13754736E+00 -0.57678021E+00
 -0.39932985E+00  0.22725093E+01 -0.68286444E+01  0.37182099E+02	  0.29312854E+21 -0.99196837E-41 -0.33954122E-37  0.10584119E-33	 -0.79811296E-01  0.12958970E+00 -0.14234562E+00  0.73234175E+00
 -0.39741443E+00  0.22610485E+01 -0.67343877E+01  0.98713246E+01	  0.29312854E+21  0.37020764E-40  0.12671851E-36 -0.39500468E-33	 -0.79453021E-01  0.12881714E+00 -0.13625324E+00  0.58490242E+00
 -0.39550865E+00  0.22496886E+01 -0.67093639E+01 -0.36239663E+02	  0.29312854E+21 -0.13816337E-39 -0.47291991E-36  0.14741775E-32	 -0.79096845E-01  0.12807497E+00 -0.13138742E+00  0.59157569E+00
 -0.39361247E+00  0.22382721E+01 -0.68012315E+01 -0.27675594E+02	  0.29312854E+21  0.51563272E-39  0.17649611E-35 -0.55017055E-32	 -0.78742689E-01  0.12735994E+00 -0.12646607E+00  0.59807176E+00
 -0.39172601E+00  0.22267187E+01 -0.68713891E+01 -0.29836253E+02	  0.29312854E+21 -0.19243675E-38 -0.65869246E-35  0.20532644E-31	 -0.78390478E-01  0.12667235E+00 -0.12149069E+00 -0.73957956E+00
 -0.38984935E+00  0.22150422E+01 -0.69470240E+01 -0.29054432E+02	  0.29312854E+21  0.71818373E-38  0.24582737E-34 -0.76628872E-31	 -0.78040164E-01  0.12598150E+00 -0.12764328E+00 -0.89585017E+00
 -0.38798262E+00  0.22032395E+01 -0.70206770E+01 -0.29321231E+02	  0.29312854E+21 -0.26802982E-37 -0.91744024E-34  0.28598284E-30	 -0.77691817E-01  0.12525292E+00 -0.13509589E+00  0.57407727E+00
 -0.38612591E+00  0.21913117E+01 -0.70950063E+01 -0.28339429E+02	  0.29312854E+21  0.10003009E-36  0.34239336E-33 -0.10673025E-29	 -0.77345515E-01  0.12451692E+00 -0.13032012E+00  0.89121134E+00
 -0.38427934E+00  0.21792604E+01 -0.71668468E+01 -0.31306802E+02	  0.29312854E+21 -0.37331738E-36 -0.12778294E-32  0.39832272E-29	 -0.77001212E-01  0.12381472E+00 -0.12290610E+00  0.75554287E-01
 -0.38244300E+00  0.21670814E+01 -0.72462095E+01 -0.11238460E+02	  0.29312854E+21  0.13932394E-35  0.47689243E-32 -0.14865606E-28	 -0.76658815E-01  0.12313482E+00 -0.12227757E+00 -0.16149976E+00
 -0.38061700E+00  0.21548112E+01 -0.72746990E+01 -0.36751639E+01	  0.29312854E+21 -0.51996403E-35 -0.17797868E-31  0.55479197E-28	 -0.76318305E-01  0.12245294E+00 -0.12362109E+00 -0.93208875E-01
 -0.37880138E+00  0.21425091E+01 -0.72840155E+01 -0.55196576E+01	  0.29312854E+21  0.19405322E-34  0.66422547E-31 -0.20705118E-27	 -0.75979694E-01  0.12176519E+00 -0.12439650E+00 -0.23314922E+00
 -0.37699616E+00  0.21301873E+01 -0.72980079E+01 -0.49968490E+01	  0.29312854E+21 -0.72421647E-34 -0.24789232E-30  0.77272554E-27	 -0.75642999E-01  0.12106990E+00 -0.12633607E+00  0.30616264E+00
 -0.37520137E+00  0.21178430E+01 -0.73106749E+01 -0.51049036E+01	  0.29312854E+21  0.27028127E-33  0.92514673E-30 -0.28838510E-26	 -0.75308235E-01  0.12037630E+00 -0.12378909E+00  0.10768599E+01
 -0.37341701E+00  0.21054770E+01 -0.73236158E+01 -0.50575076E+01	  0.29312854E+21 -0.10087034E-32 -0.34526946E-29  0.10762678E-25	 -0.74975359E-01  0.11971461E+00 -0.11483066E+00  0.18660239E+00
 -0.37164312E+00  0.20930893E+01 -0.73364366E+01 -0.50017413E+01	  0.29312854E+21  0.37645324E-32  0.12885632E-28 -0.40166862E-25	 -0.74644268E-01  0.11908206E+00 -0.11327830E+00 -0.14242924E+01
 -0.36987970E+00  0.20806800E+01 -0.73491160E+01 -0.51355987E+01	  0.29312854E+21 -0.14049426E-31 -0.48089832E-28  0.14990477E-24	 -0.74314954E-01  0.11842096E+00 -0.12512705E+00 -0.48588125E+00
 -0.36812678E+00  0.20682490E+01 -0.73621348E+01 -0.43980116E+02	  0.29312854E+21  0.52433172E-31  0.17947370E-27 -0.55945222E-24	 -0.73987544E-01  0.11771579E+00 -0.12916911E+00  0.20496780E+01
 -0.36638439E+00  0.20557128E+01 -0.74736244E+01 -0.43649983E+02	  0.29312854E+21 -0.19568326E-30 -0.66980496E-27  0.20879041E-23	 -0.73662066E-01  0.11704670E+00 -0.11211776E+00  0.13893565E+01
 -0.36465267E+00  0.20429888E+01 -0.75842771E+01 -0.43534315E+02	  0.29312854E+21  0.73029988E-30  0.24997461E-26 -0.77921642E-23	 -0.73338326E-01  0.11645694E+00 -0.10055966E+00 -0.19418492E+01
 -0.36293179E+00  0.20300781E+01 -0.76946365E+01 -0.43312104E+02	  0.29312854E+21 -0.27255163E-29 -0.93291796E-26  0.29080753E-22	 -0.73016204E-01  0.11585444E+00 -0.11671397E+00 -0.17937279E+01
 -0.36122189E+00  0.20169814E+01 -0.78044327E+01 -0.43306436E+02	  0.29312854E+21  0.10171765E-28  0.34816972E-25 -0.10853085E-21	 -0.72695874E-01  0.11516576E+00 -0.13163606E+00  0.15671022E+01
 -0.35952314E+00  0.20036992E+01 -0.79142145E+01 -0.42545951E+02	  0.29312854E+21 -0.37961544E-28 -0.12993871E-24  0.40504264E-21	 -0.72377497E-01  0.11447186E+00 -0.11859928E+00  0.19424035E+01
 -0.35783569E+00  0.19902330E+01 -0.80220685E+01 -0.44592972E+02	  0.29312854E+21  0.14167441E-27  0.48493786E-24 -0.15116397E-20	 -0.72060936E-01  0.11385891E+00 -0.10244035E+00 -0.63926898E+00
 -0.35615970E+00  0.19765802E+01 -0.81351117E+01 -0.35619767E+02	  0.29312854E+21 -0.52873610E-27 -0.18098127E-23  0.56415161E-20	 -0.71746005E-01  0.11327603E+00 -0.10775845E+00 -0.13608372E+01
 -0.35449532E+00  0.19627556E+01 -0.82254078E+01 -0.83641286E+01	  0.29312854E+21  0.19732700E-26  0.67543131E-23 -0.21054425E-19	 -0.71432747E-01  0.11264700E+00 -0.11907931E+00  0.27642585E+00
 -0.35284267E+00  0.19488367E+01 -0.82466109E+01 -0.12228303E+02	  0.29312854E+21 -0.73643439E-26 -0.25207440E-22  0.78576183E-19	 -0.71121285E-01  0.11199296E+00 -0.11677971E+00  0.10349395E+01
 -0.35120180E+00  0.19348737E+01 -0.82776096E+01 -0.11128966E+02	  0.29312854E+21  0.27484106E-25  0.94075446E-22 -0.29325031E-18	 -0.70811603E-01  0.11136917E+00 -0.10817001E+00  0.26369388E+00
 -0.34957275E+00  0.19208607E+01 -0.83058216E+01 -0.11382425E+02	  0.29312854E+21 -0.10257208E-24 -0.35109434E-21  0.10944251E-17	 -0.70503601E-01  0.11077534E+00 -0.10597633E+00 -0.22367887E+00
 -0.34795556E+00  0.19067995E+01 -0.83346760E+01 -0.11189558E+02	  0.29312854E+21  0.38280421E-24  0.13103019E-20 -0.40844499E-17	 -0.70197239E-01  0.11018244E+00 -0.10783713E+00 -0.95585957E-01
 -0.34635027E+00  0.18926899E+01 -0.83630415E+01 -0.11430540E+02	  0.29312854E+21 -0.14286448E-23 -0.48901134E-20  0.15243375E-16	 -0.69892533E-01  0.10958216E+00 -0.10863231E+00 -0.16575973E+00
 -0.34475693E+00  0.18785319E+01 -0.83920180E+01 -0.10383781E+02	  0.29312854E+21  0.53317748E-23  0.18250152E-19 -0.56889048E-16	 -0.69589500E-01  0.10897586E+00 -0.11001127E+00  0.55436037E-01
 -0.34317557E+00  0.18643272E+01 -0.84183408E+01 -0.14933432E+02	  0.29312854E+21 -0.19898455E-22 -0.68110493E-19  0.21231282E-15	 -0.69288153E-01  0.10836702E+00 -0.10955010E+00  0.86301010E+00
 -0.34160623E+00  0.18500682E+01 -0.84561971E+01 -0.19915769E+02	  0.29312854E+21  0.74262043E-22  0.25419182E-18 -0.79236222E-15	 -0.68988474E-01  0.10777936E+00 -0.10237068E+00  0.62306664E+00
 -0.34004897E+00  0.18357345E+01 -0.85066836E+01 -0.18784084E+02	  0.29312854E+21 -0.27714972E-21 -0.94865679E-18  0.29571361E-14	 -0.68690374E-01  0.10722598E+00 -0.97187369E-01 -0.91841354E+00
 -0.33850386E+00  0.18213180E+01 -0.85543012E+01 -0.19022263E+02	  0.29312854E+21  0.10343368E-20  0.35404353E-17 -0.11036182E-13	 -0.68393802E-01  0.10666579E+00 -0.10482769E+00 -0.90216014E+00
 -0.33697097E+00  0.18068205E+01 -0.86025227E+01 -0.18754092E+02	  0.29312854E+21 -0.38601976E-20 -0.13213085E-16  0.41187592E-13	 -0.68098842E-01  0.10606360E+00 -0.11233279E+00  0.82655036E+00
 -0.33545036E+00  0.17922421E+01 -0.86500643E+01 -0.19143570E+02	  0.29312854E+21  0.14406454E-19  0.49311903E-16 -0.15371419E-12	 -0.67805572E-01  0.10545967E+00 -0.10545669E+00  0.11518169E+01
 -0.33394210E+00  0.17775824E+01 -0.86985932E+01 -0.17410901E+02	  0.29312854E+21 -0.53765617E-19 -0.18403453E-15  0.57366916E-12	 -0.67513918E-01  0.10490137E+00 -0.95874678E-01 -0.55229638E+00
 -0.33244627E+00  0.17628445E+01 -0.87427299E+01 -0.23511258E+02	  0.29312854E+21  0.20065601E-18  0.68682620E-15 -0.21409624E-11	 -0.67223774E-01  0.10435691E+00 -0.10046925E+00 -0.13084412E+01
 -0.33096292E+00  0.17480190E+01 -0.88023309E+01  0.12567221E+02	  0.29312854E+21 -0.74885844E-18 -0.25632703E-14  0.79901806E-11	 -0.66935192E-01  0.10376952E+00 -0.11135422E+00  0.41048826E+00
 -0.32949212E+00  0.17331699E+01 -0.87704730E+01  0.30235889E+02	  0.29312854E+21  0.27947777E-17  0.95662549E-14 -0.29819760E-10	 -0.66648285E-01  0.10316142E+00 -0.10793936E+00  0.15630321E+01
 -0.32803384E+00  0.17184126E+01 -0.86938250E+01  0.25869572E+02	  0.29312854E+21 -0.10430253E-16 -0.35701749E-13  0.11128886E-09	 -0.66363014E-01  0.10259884E+00 -0.94936434E-01  0.57728698E+00
 -0.32658797E+00  0.17037755E+01 -0.86282457E+01  0.26918961E+02	  0.29312854E+21  0.38926232E-16  0.13324074E-12 -0.41533568E-09	 -0.66079224E-01  0.10208564E+00 -0.90133963E-01 -0.30771458E+00
 -0.32515442E+00  0.16892514E+01 -0.85600061E+01  0.26519870E+02	  0.29312854E+21 -0.14527468E-15 -0.49726122E-12  0.15500538E-08	 -0.65796838E-01  0.10157865E+00 -0.92693852E-01 -0.19261120E+00
 -0.32373310E+00  0.16748418E+01 -0.84927782E+01  0.26501564E+02	  0.29312854E+21  0.54217247E-15  0.18558041E-11 -0.57848797E-08	 -0.65515876E-01  0.10106013E+00 -0.94296191E-01 -0.43491485E+00
 -0.32232391E+00  0.16605457E+01 -0.84255968E+01  0.26411157E+02	  0.29312854E+21 -0.20234152E-14 -0.69259554E-11  0.21589465E-07	 -0.65236370E-01  0.10052713E+00 -0.97914264E-01 -0.35075185E+00
 -0.32092675E+00  0.16463631E+01 -0.83586445E+01  0.26230916E+02	  0.29312854E+21  0.75514884E-14  0.25848017E-10 -0.80572980E-07	 -0.64958367E-01  0.99975999E-01 -0.10083218E+00  0.70016104E-01
 -0.31954152E+00  0.16322931E+01 -0.82921491E+01  0.26919453E+02	  0.29312854E+21 -0.28182538E-13 -0.96466114E-10  0.30070246E-06	 -0.64681907E-01  0.99418397E-01 -0.10024972E+00  0.26709557E-01
 -0.31816814E+00  0.16183371E+01 -0.82239083E+01  0.26999440E+02	  0.29312854E+21  0.10517867E-12  0.36001644E-09 -0.11222368E-05	 -0.64406988E-01  0.98863025E-01 -0.10002752E+00  0.33218576E+00
 -0.31680650E+00  0.16044965E+01 -0.81554647E+01  0.26862701E+02	  0.29312854E+21 -0.39253212E-12 -0.13435996E-08  0.41882449E-05	 -0.64133602E-01  0.98315933E-01 -0.97264052E-01  0.33212994E+00
